,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1,1.33333,1.33333,1.44,1.40845,1.45641,1.43646,1.46856,1.45463,1.47556,1.46643,1.48083,1.47445,1.48498,1.48019,1.48831,1.48453,1.491,1.48794,1.49323,1.49069,1.49509,1.49295,1.49668,1.49485,1.49805,1.49645,1.49924,1.49784,1.50028,1.49904,1.5012,1.50009,1.50202,1.50103,1.50276,1.50186,1.50342,1.5026,1.50402,1.50328,1.50457,1.50388,1.50507,1.50444,1.50553,1.50494,1.50595,1.50541,1.50634,1.50584,1.5067,1.50623,1.50704,1.5066,1.50735,1.50694,1.50764,1.50726,1.50792,1.50755,1.50817,1.50783,1.50841,1.50809,1.50864,1.50833,1.50886,1.50856,1.50906,1.50878,1.50925,1.50899,1.50943,1.50918,1.5096,1.50936,1.50977,1.50954
2,1.33333,1.44,1.52113,1.53846,1.56906,1.58215,1.60216,1.6098,1.62285,1.62865,1.63755,1.64215,1.64854,1.65223,1.65708,1.66008,1.6639,1.66638,1.66946,1.67154,1.67408,1.67586,1.67798,1.67951,1.68132,1.68265,1.68421,1.68538,1.68673,1.68777,1.68896,1.68988,1.69093,1.69176,1.6927,1.69344,1.69428,1.69496,1.69572,1.69633,1.69702,1.69758,1.69821,1.69873,1.6993,1.69978,1.7003,1.70074,1.70122,1.70163,1.70208,1.70246,1.70287,1.70323,1.70361,1.70394,1.7043,1.70461,1.70495,1.70524,1.70555,1.70582,1.70612,1.70637,1.70665,1.70689,1.70715,1.70738,1.70763,1.70784,1.70808,1.70828,1.7085,1.7087,1.70891,1.70909,1.70929
3,1.44,1.52113,1.66154,1.65746,1.72819,1.72609,1.77306,1.77049,1.80237,1.80102,1.8238,1.82302,1.84015,1.8396,1.85304,1.85258,1.86344,1.86305,1.872,1.87165,1.87917,1.87886,1.88527,1.88499,1.89052,1.89026,1.89508,1.89484,1.89909,1.89886,1.90263,1.90242,1.90579,1.90559,1.90862,1.90843,1.91118,1.91099,1.91349,1.91332,1.9156,1.91543,1.91752,1.91737,1.91929,1.91914,1.92092,1.92078,1.92243,1.92229,1.92382,1.92369,1.92512,1.92499,1.92633,1.92621,1.92746,1.92734,1.92851,1.9284,1.92951,1.9294,1.93044,1.93034,1.93132,1.93122,1.93214,1.93205,1.93293,1.93284,1.93367,1.93358,1.93437,1.93428,1.93504,1.93495
4,1.40845,1.53846,1.65746,1.69033,1.74576,1.76871,1.80561,1.82069,1.84549,1.85728,1.8747,1.88417,1.89706,1.90476,1.91474,1.92106,1.92903,1.93432,1.94084,1.94532,1.95074,1.9546,1.95918,1.96253,1.96645,1.96938,1.97278,1.97537,1.97834,1.98064,1.98327,1.98533,1.98766,1.98951,1.9916,1.99328,1.99516,1.99668,1.99838,1.99977,2.00132,2.00259,2.004,2.00518,2.00647,2.00755,2.00875,2.00975,2.01085,2.01178,2.0128,2.01366,2.01461,2.01542,2.0163,2.01705,2.01788,2.01859,2.01935,2.02002,2.02074,2.02137,2.02204,2.02264,2.02327,2.02383,2.02443,2.02496,2.02553,2.02603,2.02657,2.02704,2.02755,2.028,2.02848
5,1.45641,1.56906,1.72819,1.74576,1.82893,1.84152,1.89839,1.90601,1.94577,1.95188,1.981,1.98595,2.00825,2.01226,2.02999,2.03324,2.0477,2.05038,2.06242,2.06465,2.07484,2.07673,2.08547,2.08708,2.09466,2.09605,2.10269,2.1039,2.10977,2.11083,2.11606,2.11699,2.12168,2.12251,2.12674,2.12747,2.13131,2.13197,2.13546,2.13606,2.13926,2.13979,2.14273,2.14321,2.14592,2.14636,2.14887,2.14927,2.1516,2.15197,2.15413,2.15447,2.15649,2.1568,2.15869,2.15898,2.16075,2.16101,2.16267,2.16292,2.16449,2.16472,2.16619,2.16641,2.1678,2.168,2.16931,2.1695,2.17075,2.17093,2.17211,2.17227,2.1734,2.17355
6,1.43646,1.58215,1.72609,1.76871,1.84152,1.87239,1.92191,1.94339,1.97753,1.99463,2.01925,2.03313,2.05173,2.06313,2.07777,2.08724,2.09908,2.10707,2.11685,2.12368,2.13189,2.13779,2.14479,2.14994,2.15597,2.16051,2.16576,2.16979,2.17441,2.178,2.1821,2.18532,2.18898,2.19189,2.19518,2.19782,2.20078,2.2032,2.20588,2.20809,2.21054,2.21257,2.21482,2.21669,2.21875,2.22048,2.22238,2.22398,2.22574,2.22724,2.22887,2.23026,2.23177,2.23308,2.23449,2.23571,2.23703,2.23818,2.23941,2.24049,2.24165,2.24267,2.24376,2.24472,2.24575,2.24665,2.24763,2.24848,2.2494,2.25022,2.25109,2.25186,2.25268
7,1.46856,1.60216,1.77306,1.80561,1.89839,1.92191,1.98682,2.00255,2.04891,2.06137,2.09592,2.10599,2.13281,2.14102,2.16258,2.16932,2.18707,2.19271,2.2076,2.21237,2.22505,2.22913,2.24007,2.2436,2.25313,2.25621,2.2646,2.26731,2.27476,2.27715,2.28381,2.28594,2.29193,2.29384,2.29925,2.30097,2.30589,2.30745,2.31194,2.31336,2.31747,2.31877,2.32255,2.32374,2.32723,2.32833,2.33156,2.33257,2.33558,2.33651,2.33931,2.34017,2.34279,2.34359,2.34604,2.34678,2.34908,2.34978,2.35194,2.35259,2.35462,2.35523,2.35715,2.35773,2.35954,2.36008,2.3618,2.36231,2.36393,2.36441,2.36596,2.36641
8,1.45463,1.6098,1.77049,1.82069,1.90601,1.94339,2.00255,2.02948,2.07119,2.09288,2.12358,2.14137,2.16495,2.1797,2.1985,2.21086,2.22622,2.23674,2.24953,2.25858,2.26941,2.27727,2.28656,2.29346,2.30151,2.30762,2.31467,2.32011,2.32634,2.33121,2.33675,2.34114,2.3461,2.35008,2.35455,2.35818,2.36222,2.36553,2.36922,2.37226,2.37562,2.37842,2.38151,2.38409,2.38693,2.38933,2.39195,2.39418,2.39661,2.39869,2.40095,2.40288,2.40499,2.4068,2.40877,2.41047,2.41231,2.41391,2.41563,2.41714,2.41876,2.42018,2.42171,2.42305,2.42449,2.42576,2.42712,2.42833,2.42962,2.43076,2.43198
9,1.47556,1.62285,1.80237,1.84549,1.94577,1.97753,2.04891,2.07119,2.12298,2.1408,2.17992,2.19445,2.22517,2.23712,2.26204,2.27198,2.29266,2.30104,2.3185,2.32566,2.34061,2.34679,2.35975,2.36514,2.37649,2.38121,2.39124,2.39543,2.40435,2.40808,2.41608,2.41942,2.42664,2.42965,2.43619,2.43891,2.44487,2.44735,2.45279,2.45506,2.46006,2.46214,2.46675,2.46866,2.47292,2.47468,2.47864,2.48027,2.48395,2.48546,2.48889,2.4903,2.4935,2.49482,2.49782,2.49905,2.50187,2.50302,2.50568,2.50675,2.50926,2.51027,2.51263,2.51359,2.51582,2.51672,2.51884,2.51969,2.5217,2.5225
